"Año","País","Personas desaparecidas","Homicidios dolosos","Costos de la delincuencia en los negocios","Encarcelados sin sentencia","Confianza en la policía","Índice de imparcialidad de las cortes","Índice de independencia del poder judicial","Índice de derechos de propiedad","Índice de piratería informática","Índice de protección a acreedores","Tiempo para resolver quiebras","Tiempo medio para ejecutar contratos","Índice de corrupción","Índice de estados frágiles","Índice de Estado de Derecho","Fuentes de energía no contaminantes","Emisiones de CO2","Población expuesta a altos niveles de contaminación","Aprovechamiento de residuos y combustibles renovables","Agua renovable per cápita (potencial)","Estrés hídrico","Áreas naturales protegidas","Cambio en superficie forestal","Uso de fertilizantes en la agricultura","Uso de pesticidas en la agricultura","Empresas certificadas como limpias","Tragedias ecológicas por intervención humana","Vulnerabilidad climática","Índice de GINI","Personas por debajo de la línea de pobreza","Índice global de brecha de género","Mujeres en la PEA","Dependientes de la PEA","Acceso a agua","Acceso a alcantarillado","Analfabetismo","Cobertura en nivel preescolar","Escolaridad promedio","Calidad educativa","Nivel de inglés","Esperanza de vida","Mortalidad infantil","Cobertura de vacunación","Embarazos en adolescentes","Impactos en salud por sobrepeso y obesidad.","Prevalencia de diabetes","Gasto en salud por cuenta propia","Camas de hospital","Índice de estabilidad política","Índice de libertades políticas","Índice de factibilidad de conflicto armado","Índice de interferencia militar en el estado de derecho y/o en el proceso político","Índice de libertades civiles","Índice de libertad de prensa","Participación electoral","Índice de efectividad del gobierno","Efectividad de implementación de políticas públicas","Miembro de Open Government","Índice de calidad de gobierno electrónico","Facilidad para abrir una empresa","Tiempo de altos ejecutivos a temas burocráticos","Tiempo para calcular y pagar impuestos","Presupuesto balanceado","Deuda total del gobierno central","Ingresos fiscales","Impuesto sobre el ingreso","Carga impositiva","Edad de retiro","Índice de fleixibilidad de las leyes laborales","Índice de economía informal","Productividad media del trabajo","Crecimiento de la productividad total de los factores","Productividad del capital fijo","Productividad laboral en el sector manufacturero","Productividad agropecuaria","Eficiencia energética","Cambio en inventarios","Índice de transparencia y regulación de la propiedad privada","Crecimiento del PIB","Crecimiento promedio del PIB","Variabilidad del crecimiento del PIB","Inflación","Inflación promedio","Variabilidad de la inflación","Tasa de desempleo","Deuda externa","Calificación de deuda","Activos del sector financiero","Activos de los depositantes","Reservas","Control de precios","Índice de libertad para competir","Seguridad energética","Pérdidas de electricidad","Líneas móviles","Usuarios de internet","Servidores seguros de internet","Gasto en IT","Transporte intraurbano de alta capacidad","Carreteras pavimentadas","Tránsito aéreo de pasajeros","Índice de desempeño logístico (transporte)","Índice de infraestructura portuaria","Tráfico portuario de contenedores","Penetración del sistema financiero privado","Spread de tasas","Capitalización mercado de valores","Capitalización mercado de valores (micro)","Cambio en empresas listadas","Rotación de activos bursátiles","Índice de competencia de Boone","Organizaciones internacionales a las que pertenece","Acuerdos comerciales","Socios comerciales efectivos","Apertura comercial","Diversificación de las exportaciones","Diversificación de las importaciones","Barreras ocultas a la importación","Aranceles agrícolas","Arancele manufactureros","IED","IED promedio","Variabilidad de la IED","Ingresos por turismo","Llegadas de turistas","Gasto militar","Gasto en investigación y desarrollo","Coeficiente de invención","Artículos científicos y técnicos","Exportaciones de alta tecnología","Índice de complejidad económica","Empresas nacionales en el Fortune 500","Empresas con ISO 9000","Población en ciudades grandes","PIB servicios","Valor agregado de la agricultura","Talento","Inversión","Ancla Compuesta"
2005,"Suecia",100,99.03846154,80.83817427,85.78189226,72.27636341,91.04477612,85.52631579,100,92.22054207,57.14285714,83.33333333,77.37998373,94.80519481,97.83249037,94.64704405,100,98.73440286,82.21602,22.06224138,21.2779271,77.6948826,22.17138655,53.56169041,94.43497795,99.01762279,100,95.71428571,92.50738076,97.59927522,99.43431259,100,100,66.22913764,100,100,98.62389637,72.45020058,89.10994764,73.96255934,52.08258223,95.85461755,100,96.69421488,96.75761215,67.49790692,99.53932905,84.73829837,18.28480682,91.94656886,100,100,88.05970149,100,98.64864865,84.93426633,91.17905314,100,0,98.74839385,90.66666667,78.85462555,97.6744186,39.53591998,68.41676621,64.52661598,19.91890936,65.08791366,58.62068966,24.52830189,64.87435758,64.84914189,54.48009916,16.82289369,52.94143316,48.92131805,31.09410289,84.84019088,95.45041019,22.18006625,23.48470737,93.50638103,95.99549165,94.5484923,98.32068781,71.11110913,77.97172581,100,35.05523105,60.54995665,11.08994261,75,75,73.42354073,80.22339644,80.47876366,100,42.17532984,65.16697497,80,21.97750165,11.41926697,94.62141314,100,1.863616487,33.39326558,94.38707768,43.25861069,60.83467093,60.83467093,56.2928655,55.50778252,71.73913043,97.2972973,91.89189189,33.19528437,99.30253905,81.51110747,91.36966127,91.19278779,86.10197368,26.32593349,32.15283164,56.27435827,20.8610312,22.18912723,76.83048155,82.49623117,9.099195331,92.20902989,29.73096181,88.51635804,4.14507772,24.81603561,19.54158418,85.50624233,85.50624233,52.98177412,61.06285886,57.02231649
2005,"Suiza",100,98.79807692,93.05405559,68.27627272,94.2550898,89.55223881,92.10526316,100,92.78506852,71.42857143,72.91666667,84.78437754,93.50649351,97.37157469,98.33701414,70.52365776,100,0.06354,9.957092947,6.030203808,82.99398538,55.26920713,97.8945913,84.77638436,94.52249815,48.26587311,97.14285714,84.55463395,82.6444572,98.4798683,46.61930055,79.1208725,79.65760163,100,100,98.62389637,75.95043765,76.02094241,77.26894288,32.01274078,97.92987537,99.0341275,85.95041322,97.82413415,73.19193895,99.4159503,62.71841261,36.62490789,88.69148422,100,100,100,100,97.2972973,47.94317218,91.12618894,66.66666667,0,75.98312156,89.33333333,50.20165043,100,54.20978649,77.40490657,22.53715173,82.53285804,100,79.31034483,71.69811321,92.65440544,77.73713264,65.62583058,15.22087624,42.29321493,67.72061451,78.66141191,89.17446456,89.43675348,23.2914511,12.11882585,92.30020576,92.0322315,96.25242934,100,86.22222115,66.48834514,100,46.02050513,96.38151724,20.76806056,100,75,77.99292884,80.5522565,72.73609791,82.13287717,60.20341392,81.61415091,16.66666667,100,11.0278976,92.40880817,100,0.147557576,49.52737523,94.18837041,100,62.52926224,5.95959596,47.28912376,53.07959969,50,70.27027027,75.67567568,42.13714008,87.64252636,74.57955285,25.65993902,56.0332871,100,11.93792653,31.90350901,82.26014626,31.33179185,39.99810605,74.15971217,65.40069225,7.307119554,91.90292967,43.36320004,91.98750954,5.699481865,74.05806877,22.48602996,91.46672098,91.46672098,50.82497488,80.62604913,65.72551201
2005,"Tailandia",0,83.65384615,64.40555656,77.59549498,60.21262159,49.25373134,53.94736842,33.33333333,6.814779603,28.57142857,76.04166667,79.73962571,24.67532468,24.63268174,43.71904255,0.56442485,44.9675499,12.31504,21.99985623,3.783330713,69.00601056,45.58439111,81.83730173,92.72289929,93.91768124,3.843682591,100,37.87659936,59.83270617,98.15727528,43.16044094,94.50549497,90.30124035,86.13138686,90.87018545,86.76077221,73.56925304,29.94764398,30.51331457,4.468411761,71.14695025,90.85640695,96.69421488,68.61785189,87.70737782,99.96420187,68.08153431,12.02618872,32.65000588,83.33333333,75,50.74626866,60,44.59459459,79.65436811,43.15792755,33.33333333,0,43.77448881,79.33333333,2.24095001,92.0772566,13.40777992,85.38086701,49.73995328,86.42412038,82.27218495,17.24137931,30.18867925,50.07707659,2.35946313,51.49060002,21.00390535,11.48766136,22.62896089,34.78882603,45.238864,62.26512831,33.56617116,42.95987522,49.58244659,73.45986005,94.24829943,92.35216573,100,95.21421966,56.25,16.85496805,61.39335172,27.16820579,50,75,0,77.12050901,33.34800848,15.32949329,0.584349779,1.978081287,4.545454545,27.44323867,2.343352502,51.29179488,50,7.606798828,35.75421338,90.65852546,28.44208478,0.945643288,5.757575758,34.70220112,53.57020963,21.73913043,27.02702703,72.97297297,69.31688886,92.8743546,79.14664642,24.22680412,88.6962552,52.63157895,10.26253856,6.358459854,99.43119486,75.51079684,7.142713872,64.11850836,4.681311273,2.337221345,1.378352697,47.87075072,55.73520118,0.518134715,2.09530864,20.63650039,41.46885801,41.46885801,20.27999775,4.148504115,12.21425093
2005,"Turquía",100,89.42307692,56.84647303,27.28449874,48.74180534,31.34328358,48.68421053,33.33333333,28.21478378,28.57142857,69.79166667,84.54027665,20.77922078,24.89551982,45.80413476,11.21635659,84.14832926,3.23313,8.022247062,3.680023385,39.81488553,0.2728061,94.76602791,94.51356915,97.46299259,5.281589069,91.42857143,35.88034737,61.06347335,97.65643787,0,0,64.30651493,91.24087591,84.16547789,75.36431079,0,25.96858639,38.74942549,0,71.44745931,82.42112041,85.95041322,68.31391324,60.55131166,98.90574939,75.14021398,15.25423729,39.67663613,66.66666667,50,50.74626866,60,47.2972973,84.05428329,34.39657736,33.33333333,0,34.92282555,97.33333333,53.07488987,92.47142294,13.16131071,73.88381479,49.72725681,22.88497646,76.57727321,0,0,18.90783902,16.06043557,43.77709652,73.86832355,24.06432287,17.23142881,60.72171791,98.24213042,48.57187337,71.95814649,35.8845878,51.4832558,42.59390733,0,0,58.66666346,94.95223979,43.75,2.916177795,14.97021075,29.67023031,75,75,58.67798544,47.73019752,48.87735054,15.85591918,2.289213516,5.694773822,8.888888889,85.3079964,3.556992862,39.91185581,25,4.72014786,11.97210988,29.53654741,11.68277801,1.051157393,6.161616162,73.62402617,80.65484399,41.30434783,48.64864865,63.51351351,12.19758899,95.58760196,89.05478816,50.34329897,86.61581137,91.20065789,11.1874907,5.741273422,98.49994921,46.67993628,12.21518147,57.73199634,13.01628323,0.572695787,15.23799821,0.914782747,51.36337781,0.518134715,12.13300203,45.18432418,69.64259514,69.64259514,16.10050632,15.02571436,15.56311034
2006,"Alemania",100,98.88392857,94.99362848,85.20348426,97.55388896,95.58823529,100,100,88.71729409,71.42857143,90.90909091,86.65581774,78.37837838,70.48969072,92.60985819,30.75212286,92.80904857,0.09410645,5.729186854,1.366032515,64.65375977,100,87.00885043,88.83938047,94.49371926,16.59832428,97.72727273,87.32405302,85.17963808,100,73.32457293,62.55506577,69.69971551,100,100,98.60710203,83.35649432,88.6335677,68.32928342,33.33142332,90.35985455,99.19786096,94.73684211,93.35461607,48.4563945,98.47658765,89.92471929,57.76951673,85.92956769,100,100,100,100,90.66666667,82.32612383,80.4057041,66.66666667,0,78.31697109,85.33333333,0,94.7575877,46.25644619,73.68660298,29.28920623,35.5493712,64.87376509,83.33333333,1.851851852,61.11635164,55.46117037,72.72334882,9.467262823,34.86592873,74.21554693,42.34217845,95.59304968,90.69452657,18.16273846,0,91.76847704,89.61231512,93.30715654,99.72517573,57.47663551,82.41978606,100,33.00962998,69.51156116,6.753093273,100,75,77.08775712,93.45103128,72.26464612,81.63722937,40.02579462,54.90411209,46.80851064,57.38544072,9.975974763,94.5324344,75,17.69782884,40.24378097,73.98984015,16.79197315,57.38544072,26.47058824,95.08343192,59.5875585,74.46808511,97.2972973,89.70588235,29.17999641,100,93.02521641,83.74290998,87.7486078,83.21277678,16.79843064,6.678695161,81.10276166,16.81264531,11.53147643,76.46449365,59.65956856,21.0358585,46.32205971,30.08357529,92.19081231,16.36363636,25.78734702,32.04548168,84.62739382,84.62739382,41.81741153,47.3064866,44.56194906
2006,"Argentina",50,89.28571429,29.47904827,29.41155564,17.02027608,0,0,0,14.34838196,14.28571429,72.72727273,70.7078926,9.459459459,69.07216495,16.40173997,15.30410482,74.39958398,95.18820372,4.696987259,8.450346942,51.02127764,9.123873425,61.17706252,98.1010149,91.11414486,6.103627169,100,35.82676222,45.69284759,93.92600732,42.88217258,57.4889881,55.50463254,94.29280397,92.27467811,95.52326128,48.15748469,59.00393301,9.578043321,26.89814093,77.69721393,91.31016043,91.22807018,54.85599203,59.59176981,99.22537157,63.13253867,26.50814143,58.13199141,83.33333333,75,62.68656716,80,46.66666667,75.21204411,28.68079773,33.33333333,0,49.34151491,81.33333333,100,84.62751281,38.28555206,48.76908149,52.98693967,67.87091259,0,69.44444444,24.07407407,16.24487481,9.259283285,30.77873885,38.51033773,4.243072773,36.16410649,36.67372833,78.46136994,59.55698086,64.39343241,16.79477226,28.13866845,34.09692561,34.09692561,34.09692561,58.41121405,94.74634791,0,5.214800385,4.961162625,52.40578362,0,50,71.21674262,56.26266102,53.55673861,21.33106805,1.340871714,5.770611959,5.555555556,22.94992067,1.432463121,34.83037796,50,2.072741792,6.574189101,95.46741001,7.854987785,0,21.32352941,2.084275766,63.30388703,40.42553191,5.405405405,50,5.928379094,89.02658384,52.21688106,0,91.64677804,37.49662801,2.7117156,2.058543277,94.54295482,16.31040111,4.214264118,73.43466876,10.66560646,4.376365871,7.810028411,10.87910959,41.31808927,0,10.18601524,64.73492286,61.03344234,61.03344234,54.08865078,8.382378626,31.2355147
2006,"Australia",100,98.21428571,76.801243,82.82970521,82.19384954,86.76470588,97.26027397,100,85.82634986,85.71428571,93.18181818,86.57445077,87.83783784,93.29896907,92.34535754,2.536823953,82.64490678,96.32356062,5.562280242,27.22900401,28.99147173,21.71345291,81.29506081,97.97699582,99.05564149,23.19747959,100,92.44258505,80.17512555,97.77856793,57.51204555,74.88986426,74.62090049,100,100,98.60710203,60.7568043,83.09181167,76.53992332,100,96.13067555,98.52941176,89.47368421,88.5806287,71.78273496,0,79.92273159,25.57620818,83.62779637,100,100,100,100,84,100,84.56432272,66.66666667,0,90.3816224,100,21.11387299,98.26566811,13.23193799,88.3122313,78.56748676,44.98026239,69.48408342,27.77777778,87.03703704,90.57651544,51.39254927,7.576828743,4.276615146,41.21741457,0,24.26688685,100,100,13.87249928,25.12189956,96.05484994,74.37340002,88.21569979,96.42738692,83.17756969,89.11275099,100,26.05375844,52.77787227,23.2716346,75,100,73.75166349,85.80050046,65.39165765,74.38628917,66.47829718,64.96656136,63.63636364,33.9866466,18.19719956,77.98432366,75,6.770245103,37.14600751,86.80892134,50.39676452,57.08368966,100,46.8049726,0,36.17021277,24.32432432,86.76470588,8.594373928,85.99086495,91.4161811,74.66984427,100,69.90969423,22.49844411,6.812952258,80.07175804,32.19142823,10.76169318,59.1045344,51.24027313,34.88618727,68.96315171,20.95296134,38.46045928,8.484848485,37.29909104,78.67867483,84.46803703,84.46803703,64.87887708,64.30683142,64.59285425
2006,"Austria",100,99.55357143,94.90112541,79.85845903,88.76334942,89.70588235,89.04109589,100,91.85482992,57.14285714,92.04545455,86.41171684,86.48648649,88.01546392,97.58025526,21.33454615,94.99575238,5.836899496,16.89042409,7.505760676,99.36753285,52.35768447,89.601345,92.72954748,95.91622756,16.99032426,100,83.74362788,89.18938277,99.45075598,49.75908892,64.31717864,76.80491488,100,100,96.48237089,69.09766403,61.71697367,67.59230652,35.20457137,92.47508524,99.06417112,69.29824561,92.31496938,60.55525113,98.78602315,84.55584207,52.933829,88.19049535,100,100,100,100,84,83.21670908,86.53975238,66.66666667,0,75.28056351,84.66666667,11.56937157,95.78242018,37.64049006,59.42649259,59.27801992,26.01722652,60.26344676,69.44444444,42.59259259,89.81428773,61.1899816,69.5543404,5.758979538,34.46043085,64.03679003,49.03702276,80.34301727,87.47340115,15.20043045,10.94473729,94.85091892,90.60550231,91.58943821,98.90411443,83.64486118,75.30409216,100,24.84199475,65.77351893,5.243162054,75,75,65.77001246,90.57134152,78.94321779,71.56124754,32.62533352,56.46679231,25,100,8.800470855,95.89841863,75,0.41995151,39.74483117,49.07941127,17.74249646,9.316749062,23.52941176,26.50516672,65.53396146,65.95744681,97.2972973,94.11764706,40.99284904,70.33245626,36.47704743,90.52934092,87.7486078,83.21277678,9.427563993,78.09451531,24.72534644,67.43625131,100,88.82485441,57.24105391,9.108953915,48.09027667,22.84552706,84.04308536,1.818181818,21.16130626,18.46050841,82.32088429,82.32088429,29.12302859,60.00470075,44.56386467
2006,"Bélgica",100,96.42857143,73.92114066,78.28327142,67.04822957,57.35294118,73.97260274,100,92.4325313,28.57142857,94.31818182,77.62408462,68.91891892,90.72164948,74.65551965,45.55149803,92.98044499,0,4.017670172,1.178020563,36.64745399,29.63432806,62.58167346,81.45263394,78.48351421,14.31106261,95.45454545,63.05245197,77.53169964,77.53169964,53.78887429,48.89867631,66.16799038,100,100,98.60710203,96.57280528,73.65818528,73.75575026,34.61381342,91.11160899,98.9973262,93.85964912,93.18556783,61.37034582,99.25311648,76.26509775,35.46468401,81.65209101,100,100,100,100,97.33333333,97.14800679,83.31506625,66.66666667,0,69.34831185,78.66666667,19.07790387,96.33425305,35.22574658,44.28872645,80.23870766,32.73478135,51.15257958,80.55555556,51.85185185,46.11564301,67.00940439,31.90395643,4.633178446,45.56060823,100,26.04914821,72.52666469,86.93654691,9.765177273,10.93045967,93.19191757,87.95316838,91.31958988,99.15553007,67.28972125,63.61424692,81.25,21.20158644,51.90166082,2.759357484,75,75,46.42295972,92.11798475,63.68667435,66.99409689,16.68437796,74.37424852,50,75.18560713,3.184935146,82.32941879,100,10.26784742,33.10441784,86.32757982,32.07476994,53.03245579,20.58823529,25.42261668,75.81843398,59.57446809,97.2972973,92.64705882,68.86430434,86.36889045,80.577354,79.17602572,87.7486078,83.21277678,99.90324041,85.68287115,60.09560509,32.85108906,26.9374224,85.90411981,43.33926506,1.850470774,62.82711005,13.45030562,73.7563916,1.818181818,19.21699425,36.19814205,93.5535502,93.5535502,67.84089492,65.03559584,66.43824538
2006,"Brasil",50,49.56868165,15.24694853,46.86763241,16.2062925,11.76470588,23.28767123,33.33333333,36.68713841,0,59.09090909,59.23515053,14.86486486,40.33505155,22.5236634,32.6335442,88.446042,85.95083118,37.11725671,34.3710462,86.29593725,60.65200628,75.04442481,93.09994889,98.06499963,3.216956493,100,29.28881715,27.38228641,90.42053815,30.35479632,75.77092491,69.88540962,89.08188586,68.6695279,78.66698894,50.77634927,33.87501565,11.36703253,23.82416149,68.78472258,87.96791444,98.24561404,38.60151591,70.29117734,98.13769674,51.8585226,13.90334572,49.77932205,83.33333333,100,50.74626866,80,56,88.28456319,22.7605097,33.33333333,0,48.54004917,0,60.99874202,0,33.59390844,34.61491554,49.79547817,82.23601279,49.50603732,69.44444444,0,23.38647097,6.106530264,18.93485519,15.32607416,4.218114437,29.44295632,50.87496315,90.15637183,61.34649498,22.50405192,20.89188839,85.52409077,69.35975748,69.04183936,90.46539227,66.35514271,97.69838886,50,10.72607358,32.04649938,46.79228081,75,75,55.44261004,50.25468269,31.17221819,29.86643471,1.829370208,8.689759648,56.81818182,0,1.679026222,21.17220029,25,7.421490598,26.80862002,0,20.69188767,22.50930704,24.26470588,22.35068569,100,48.93617021,8.108108108,91.17647059,0,88.34969239,81.22703848,28.29018334,94.03341289,6.456102061,1.872868055,1.50070674,98.89686901,3.374904784,0.930672445,70.21294339,22.96151884,2.825836774,4.801000754,20.44587881,51.97077293,4.242424242,2.11075076,54.9535305,77.85380125,77.85380125,10.08145619,4.762472456,7.421964322
2006,"Canadá",100,97.32142857,70.75745561,59.26169862,79.82317,77.94117647,87.67123288,100,77.67555198,57.14285714,95.45454545,72.3352319,85.13513514,91.8814433,93.72102983,45.26567423,85.01556582,55.20757454,5.352440715,100,79.86779304,12.90262516,74.08636667,97.76303155,98.94902071,11.93298204,97.72727273,90.83364323,79.99033821,99.45075598,57.59964958,84.14096736,84.35951966,99.50372208,99.71387697,98.60710203,50.28259417,90.49764859,81.6538177,100,94.92934245,98.26203209,91.22807018,90.33580458,63.72821122,99.71664558,85.87962465,21.33828996,85.77911465,100,100,100,100,89.33333333,68.85072095,89.77215844,66.66666667,0,88.06587825,99.33333333,22.7191298,97.79266851,33.92440653,72.98633917,38.99862104,50.01298658,80.57080132,55.55555556,81.48148148,82.41983069,51.65649797,24.69622404,4.944330123,43.63010901,27.19892855,11.49710604,84.45312805,98.92629153,9.785676612,17.82062538,92.32237775,86.3128796,90.62351492,99.36258401,76.168224,92.85077111,100,34.77303272,74.17638973,5.231182109,75,75,80.58980843,81.7879093,34.77073003,81.91973353,74.11113562,47.27199531,44.44444444,31.53036834,10.87065867,85.58257591,75,5.10559222,68.70041318,90.56066325,44.22100485,46.84966901,72.79411765,43.54430892,82.8708931,72.34042553,24.32432432,86.76470588,24.07867199,4.434128781,0,60.5614989,77.00875099,91.34243834,26.71997112,6.187069982,84.29994722,13.96525364,22.75431996,64.39869124,46.83722568,34.00319792,65.7057782,22.86235803,62.52901749,12.12121212,15.32803576,59.91348248,81.67113411,81.67113411,87.30561706,51.29918542,69.30240124
2006,"Chile",100,93.08035714,53.98961599,72.78225769,69.59020663,58.82352941,47.94520548,100,26.32560526,14.28571429,68.18181818,79.65825875,68.91891892,80.41237113,75.00640619,18.10429735,83.65786603,63.33850505,20.89289473,61.27889359,35.7461308,36.57365874,79.51037954,71.8063993,71.84819121,6.815987058,0,56.2434707,37.26569232,98.27149676,26.50021901,32.37885239,74.75940331,92.55583127,93.41917024,96.514859,60.66838022,60.75255078,33.31015414,17.68915953,87.8156816,96.25668449,88.59649123,53.65656224,74.8020558,99.62111356,45.87411539,13.1598513,74.13797047,100,100,62.68656716,100,72,92.9495335,64.28263983,66.66666667,0,59.45617869,83.33333333,53.65884976,90.02759164,42.98599582,100,60.61216447,50.44713307,99.3413831,69.44444444,40.74074074,98.89376486,13.34938929,20.79620583,17.23487425,26.29528944,67.54222927,43.27435542,65.10913769,64.92552322,30.51447546,33.73252619,82.67829674,94.7140331,97.44197086,89.06266531,69.62616981,95.75627191,81.25,13.49347984,25.32524427,28.814432,100,100,43.88540051,78.32668858,49.21036445,37.30497061,2.531887982,7.878628436,14.28571429,10.40879071,3.50830702,49.25649547,75,2.507618812,24.22572869,93.5729382,38.05414236,34.8099863,19.85294118,8.784607435,67.98452864,29.78723404,56.75675676,44.11764706,26.04355472,91.43702314,82.10145742,84.81997257,88.06682578,77.82819575,8.493369259,9.477644749,96.53465541,13.16650743,5.418698862,19.54154742,5.558424699,6.515479357,10.02962249,9.613073916,37.734689,0,8.433946302,56.64925826,49.33195561,49.33195561,44.77943743,12.52842933,28.65393338
2006,"China",50,97.99107143,50.27075657,36.59673935,43.65784577,29.41176471,28.76712329,0,0.919134707,0,77.27272727,85.67941416,14.86486486,15.33505155,18.18459656,6.09009447,0,0.807660021,13.11153162,2.33523965,41.49627885,36.77129764,86.33561776,72.300793,76.6492315,3.104560209,100,33.05517083,59.37219454,76.52462161,31.14323259,64.5387167,100,68.73449132,38.48354793,82.82885527,30.2124173,33.75170517,100,24.59952315,75.62760441,87.70053476,89.47368421,95.05517637,91.32315287,98.32119939,30.44427127,12.6394052,42.26195529,0,50,25.37313433,0,0,0,32.47971986,33.33333333,0,35.35197059,69.33333333,93.84761654,69.68860859,53.89707434,45.84554794,24.03351729,49.08667672,43.24917673,55.55555556,22.22222222,6.780521716,1.097187396,100,22.46492584,3.879260952,59.69769857,5.601167924,61.15156962,57.94641815,100,87.30718579,88.841147,90.50004847,93.87136892,95.47761731,86.91588828,76.07067694,81.25,19.86393852,58.31165302,86.5799529,50,50,49.06072578,86.7476379,16.67737179,9.084454317,0.022660573,1.211737022,2.00927357,36.36523735,0.748640703,51.48204192,50,100,42.19874066,91.62767241,29.50268796,12.35881621,46.32352941,55.12554725,51.70140549,46.80851064,24.32432432,85.29411765,25.36340716,84.73284232,79.92133086,37.35265877,75.57677009,53.54479109,1.651369508,0.884336767,99.60538008,15.00448036,1.396663757,3.768287114,32.0696287,3.823850273,2.72711142,55.56808196,56.13447626,7.272727273,4.851081794,26.85346859,29.14428977,29.14428977,0,3.828201921,1.914100961
2006,"Colombia",0,18.97321429,24.39556677,65.29862166,48.7488917,32.35294118,38.35616438,0,39.17742095,28.57142857,70.45454545,9.194467046,22.97297297,3.350515464,19.03572717,27.71650307,87.4435161,92.39465333,15.27572842,59.16127233,99.25018085,46.03022118,92.73177734,66.02963971,6.056353534,1.86829537,100,27.53895719,20.86496802,82.16572363,52.51861586,51.76211076,59.51402337,76.67493797,67.8111588,84.37072346,24.98944003,34.79328309,9.652488042,12.48680816,70.30709908,88.23529412,91.22807018,37.85412762,84.57775187,99.00875058,80.21048505,3.494423792,5.128849156,66.66666667,25,0,60,36,42.92832909,26.14926605,33.33333333,0,38.49032539,73.33333333,78.54918872,84.50926291,25.13449569,61.19850035,34.84122987,87.96042241,37.32162459,41.66666667,29.62962963,22.03346895,4.771755248,51.32644504,23.03078447,12.43186308,37.22598808,85.84473347,83.27567517,47.20933342,42.32816731,29.46650516,73.08795447,68.48435862,76.53942773,83.37849746,50.93458131,97.18625361,50,2.586071472,10.19623357,31.34504919,75,75,100,41.0316497,43.10991962,14.75633975,0.67844495,2.267940615,11.53846154,28.14180242,2.146110123,8.209869954,50,1.781213914,15.35187802,83.31546039,9.455707311,28.14180242,17.64705882,10.81787837,66.30270815,25.53191489,21.62162162,70.58823529,6.985234113,57.47861318,69.29709353,26.55206663,40.81145585,5.505881879,2.972631211,2.467671553,98.31282422,13.31967138,1.746973756,22.00214471,2.212061917,1.285878514,0.945819381,5.205814442,43.17565422,0,7.294030292,56.37951837,62.85264623,62.85264623,33.72153161,5.163755651,19.44264363
2006,"Corea del Sur",100,99.10714286,70.36682264,62.43068681,62.96162988,63.23529412,68.49315068,66.66666667,63.0127618,42.85714286,87.5,100,39.18918919,70.23195876,62.97427395,39.59990692,83.53916276,0,1.368037433,1.411692721,28.27838778,1.524689006,95.06749578,72.16741324,73.24680258,31.12260595,100,71.84669794,80.86877762,80.86877762,13.44721857,58.81057067,96.61972225,91.81141439,100,97.79442972,100,80.87038478,93.57528763,39.95606715,89.86900309,98.79679144,99.12280702,100,88.30373824,94.91034989,51.45281458,60.29739777,68.28858537,100,50,50.74626866,80,72,63.59202714,62.69881367,66.66666667,0,92.05598005,90,28.64469014,91.05242412,31.09413362,82.26679241,42.11771684,83.00240645,93.19429199,55.55555556,24.07407407,48.48104903,29.75582803,66.94972626,8.557277233,30.11503607,73.05116711,21.6643799,66.2584309,69.0414057,34.15080685,39.36702024,58.32574794,84.45022657,87.18453175,95.11622094,89.71962611,97.38777774,81.25,31.99948576,47.01741642,44.23170532,100,75,29.21061266,96.80278131,55.39964391,88.62920742,6.863603751,21.7145052,100,74.48311557,5.951930411,62.63139346,50,18.29238319,43.85031434,97.45377193,26.98704408,100,74.26470588,94.30350264,28.49559156,46.80851064,27.02702703,73.52941176,27.10274484,84.29194544,86.22346107,68.08127674,13.04693715,54.70617131,3.260022541,3.685990554,98.12687201,8.545110118,5.040145059,30.66149729,70.89040522,100,32.01234612,58.67574152,80.14496162,7.272727273,15.00162422,100,66.84624602,66.84624602,62.76314659,39.95095822,51.35705241
